gene_id	transcript_id	strand	size	H1_rep1	H1_rep2	H1_rep3	H1_rep4	HFF_rep1	HFF_rep2	K562_rep1	K562_rep2
ENSG00000116691.10	ENST00000235332.5	+	1573	85.1637667008383	74.2357942239479	73.8749579951298	32.2981826544859	7.1728024568222	6.18991431674649	482.223922021471	504.621522819916
ENSG00000116698.21	ENST00000507469.5	+	4642	175.790284883264	148.445150153091	141.124846249444	205.995494806571	111.654533184858	105.269152007199	223.671038288254	209.239259582947
ENSG00000116701.14	ENST00000418089.5	-	2168	2.72382006792816	3.69254850775602	3.55509206856893	2.2249186590358	7.27920766633763	5.89695211150216	2.49819435539316	3.10529048860003
ENSG00000116703.13	ENST00000391997.2	-	1242	0.328671769639042	0.901839611679475	0	0.218068414087569	2.44459148014937	3.184876251072	0.861066359420328	0.233413842625502
ENSG00000116704.7	ENST00000235345.5	-	6162	18.1751710773958	28.3212889127095	18.5067521940166	26.7750762378979	123.741073650329	113.187833396477	134.524696422929	125.443690080392
ENSG00000116711.9	ENST00000367466.3	+	2875	2.66715252143867	2.52632594802719	1.76668526421755	3.5216884808875	8.15500439081078	8.30446330311397	1.25303258153305	1.05627150302047
ENSG00000116717.12	ENST00000370985.4	+	902	10.6157203756978	8.88914223108173	11.0562639281156	8.62417895286532	30.603775259861	29.5804808819966	73.5322336037337	61.7793258528852
ENSG00000116726.4	ENST00000357726.4	+	1786	1.53380159164886	1.46291897920644	2.23007812040576	0.802429680307994	1.61244817496459	1.00941433094085	0.972831828376165	2.06674661919669
ENSG00000116729.13	ENST00000262348.8	-	2748	3.97050609069694	6.29818934019802	1.8825334782646	4.34507135400818	70.6339607473069	68.828714537056	1.52693668855159	1.03558926380049
ENSG00000116731.22	ENST00000343137.8	+	5797	134.20008359641	88.1893387043306	77.8572403529973	88.2470876852449	149.914026852419	132.75248759819	168.082672017303	176.295407111119
ENSG00000116741.7	ENST00000235382.6	+	1354	8.43590875406876	7.15596512720261	5.86481583613204	14.8868554713233	32.6145608858321	33.3338778481962	5.7189288551628	6.82809354819664
ENSG00000116745.6	ENST00000262340.5	-	2610	0.347560951802206	0.828399903887986	1.31053292140728	1.18889968107529	0.933091837289156	1.94921388043751	0.892549590112113	0.661831655039397
ENSG00000116747.12	ENST00000367446.7	+	3081	80.5585840894591	84.2999717796934	81.6585098764162	170.662203370959	189.927842307632	157.291698057269	225.651333498767	216.79861801785
ENSG00000116748.21	ENST00000520113.6	-	2375	0.744233777228636	2.28544370647111	0.818178011707309	1.40231183009337	2.62466183471394	2.36400195320918	1.45452525796048	1.07104453103474
ENSG00000116750.13	ENST00000367451.8	-	1346	21.4014433908641	18.7388758400761	17.1889787592314	42.040641268206	28.7594182949269	20.8061178041343	110.413264197626	108.875739162385
ENSG00000116752.5	ENST00000369541.3	-	1299	19.8487526170521	18.1366702361859	18.7601701622446	37.1306097524335	36.6606871861239	29.713909213098	24.6151639163723	29.5445787257431
ENSG00000116754.13	ENST00000370951.5	+	2385	196.447494496899	178.426176461888	155.301771443452	225.956903159456	205.392066090541	167.707809730857	350.099821938791	348.955172027927
ENSG00000116761.11	ENST00000370938.7	+	1805	36.8376830546012	34.5401633684927	32.2709681254821	43.37621329897	6.76627998969914	8.48140087261797	62.7445046071935	67.3842126815001
ENSG00000116771.5	ENST00000375826.3	-	2500	7.66900795824433	8.80688975835526	11.8889229665788	11.760949521342	4.37625528366025	6.1202995353023	1.75676427260162	1.05183959461619
ENSG00000116774.11	ENST00000320334.4	+	1780	47.0491749320073	31.7230161776112	31.5107142207983	54.2385036619014	177.642133116658	169.732439624526	3.28212679961862	4.26792779332326
ENSG00000116783.14	ENST00000326637.7	+	3001	0.578008974192799	1.53635868699793	1.86081193813078	1.15475373723239	3.06119602759776	3.50974523114492	0.853195551747381	0.91592773688488
ENSG00000116786.12	ENST00000642363.1	+	3775	83.3541830496073	73.5483985590196	70.9932336707094	73.724972977698	66.415949108567	71.0041764571871	193.683261054328	195.546139916518
ENSG00000116791.13	ENST00000370871.7	-	1292	18.379174244758	16.2948023647754	15.523660682305	32.6179128559239	39.1380187307396	32.5768170999906	41.0446878528805	43.2155388501507
ENSG00000116793.15	ENST00000357783.6	-	2747	40.8761902010855	38.0858324606658	31.0255998244763	47.2649706761687	44.905726754217	35.22217879487	70.0926906506562	71.5117967086878
ENSG00000116809.11	ENST00000375743.8	-	2745	30.8875906732047	21.8321563322536	22.8293386806473	20.8709321297903	14.4329117522212	17.2325590233322	49.6333131855995	51.6878704163358
ENSG00000116815.15	ENST00000369487.3	-	892	5.16430240340886	5.97505462591548	4.9525111505115	6.03063930916192	12.3975710779004	11.1180607198169	20.0658370814094	24.0106024315967
ENSG00000116819.7	ENST00000373235.3	+	2189	4.18206493092437	5.1025908973526	6.01686661706879	2.70373791701456	2.81291720539509	3.77660189334767	3.83780582132863	5.06862591169681
ENSG00000116824.4	ENST00000369478.3	+	1609	2.37248127969332	1.56867215842619	0	0.985576106374422	1.99714393244346	1.67075475466072	4.05661427463653	2.99449277849299
ENSG00000116830.11	ENST00000369466.8	+	9462	174.052480124252	193.672259799401	179.028933782964	264.608559501254	43.0504564344608	35.1844707882544	231.452118753729	232.509733311028
ENSG00000116833.13	ENST00000236914.7	+	3115	20.7894338887776	21.0096316049889	22.4383509582385	32.7832102658906	13.3661313183613	9.01801481291698	2.49504603232398	1.23650244479459
ENSG00000116852.14	ENST00000360529.9	-	5389	97.9895213896263	84.0561519498257	83.2803848730749	75.1753995468427	6.87268519921457	7.73594258798636	62.9711838681743	66.2570306440111
ENSG00000116857.16	ENST00000367334.9	-	1529	92.8138854769195	79.2766957667556	76.6046315386135	89.3839924063776	36.1941412674794	37.6180875229078	116.612312320838	122.703293383744
ENSG00000116863.10	ENST00000373178.4	+	1668	26.9888634747278	18.4627425387801	22.6338448194429	20.8755883948598	17.7942250374265	16.7220506260748	25.5517900294529	25.4923371414282
ENSG00000116871.15	ENST00000373150.8	+	3238	63.3883175031436	57.2124699578809	57.7792967559675	51.6395317089502	127.025993451779	117.933240998256	94.452840398425	96.8711765979875
ENSG00000116874.11	ENST00000235521.4	-	2800	15.0735673662044	15.6808464076386	12.4319614699243	21.6027417898778	32.1343732736599	34.325888483776	18.4932497083547	16.7865917326176
ENSG00000116882.14	ENST00000622548.4	+	1696	2.05514301935217	1.5892352766078	1.72324218394991	1.68867213186673	0.840328321301345	2.02753050956223	1.24516177386011	1.22025211397889
ENSG00000116885.18	ENST00000354267.3	-	767	2.52359473699863	3.43697832464165	3.98952287124537	2.38167958304181	3.86332760702177	4.66419035676118	1.98029521051329	1.98106305671391
ENSG00000116898.11	ENST00000373116.5	-	1006	51.7752483092308	36.478971654188	35.5654017124451	63.7985918937333	22.4815109335165	21.2934212742437	42.4189308725769	40.8961734519099
ENSG00000116903.7	ENST00000366645.1	-	5100	40.8799680375181	39.5605017931188	40.7423687776728	43.3141297647102	80.3550315550884	67.1985684049044	99.7247073777645	90.040128444188
ENSG00000116906.12	ENST00000366647.8	+	2643	56.6939913445185	47.6917462397924	53.2612164081324	90.2632504603321	68.1266174769305	57.875988923169	79.2653299127078	76.6336055212359
ENSG00000116918.13	ENST00000366639.8	+	2650	40.0035099851474	29.9017114243823	38.3167967960626	63.7597896848209	119.465766898773	101.866729564114	145.257329765759	140.475246084914
ENSG00000116922.14	ENST00000358011.8	-	2355	28.7493352523346	32.6336685542257	28.983775051897	43.3870779174655	23.5564763834929	22.3782516184157	43.6798342617829	48.780538503127
ENSG00000116954.7	ENST00000373001.3	-	2732	18.934516200355	17.6225922816455	16.5662946087285	35.9929289871226	125.148896422379	113.680938098373	57.2947573744455	63.5122020389593
ENSG00000116962.14	ENST00000366595.7	-	5412	46.527833504304	43.0209808242538	44.145410065305	70.8582657832515	551.749208079382	474.096965946234	5.15537902577984	4.28417812413896
ENSG00000116977.18	ENST00000323938.10	+	1855	8.84769292522572	6.43625599084602	3.64197822910422	13.0631516524415	45.5223313016654	42.2648741843079	50.4597479912589	47.9754084763492
ENSG00000116981.3	ENST00000235628.1	-	1107	2.03625383718901	1.16034738310551	1.09331752006906	1.06550865673392	1.16227228855316	1.1689482050838	1.37109469662725	1.95447160628822
ENSG00000116983.12	ENST00000612703.3	-	4436	5.5043076823458	7.64066719862643	7.16086773078344	4.60659824207761	10.302206952058	9.53142382606793	4.42654223526501	4.89578148392983
ENSG00000116984.12	ENST00000535889.5	+	10405	132.583169603244	145.137425714162	139.488490226029	166.362142579289	224.700519109533	193.450775785742	545.919220195557	467.717021537463
ENSG00000116985.11	ENST00000372827.7	-	4822	3.67583484895159	4.62082641424043	7.03777900335844	2.04332432132587	3.203069640285	6.43646666769469	3.57649500658681	3.69325700356807
ENSG00000116990.10	ENST00000397332.2	-	3256	34.9223199832564	34.9338002022551	36.7962889866951	37.1593233870287	8.0540558587064	10.1463543954917	51.2846086353836	55.813977140722
ENSG00000116991.10	ENST00000262861.8	-	6555	91.7334242571866	83.8945845926844	83.7148156757514	76.0492252915495	3.3067465110949	4.89623962824184	5.08139343365414	5.51624866052926
ENSG00000116996.9	ENST00000366570.4	-	1799	0.578008974192799	1.19559844284543	0.731291851172019	0.505204760039172	1.15408727243659	2.01882866188171	1.68750116507969	1.10059058706328
ENSG00000117000.8	ENST00000372771.4	+	6246	80.0259091524579	71.7505945122839	61.6384903864099	133.609198036351	114.868516179965	100.210477888921	203.057392992808	204.033244510717
ENSG00000117009.11	ENST00000366558.7	+	1868	1.18624063984666	0.799024020771391	1.10779854682494	0.679038655966629	2.38183968992232	3.15877070803043	1.23256848158339	1.90424331103969
ENSG00000117010.16	ENST00000648542.1	+	2102	6.31654251536183	6.25118792721147	5.40866349332177	13.4317726371091	15.447853750676	10.9005145278038	16.7994518971366	16.4615851163036
ENSG00000117013.15	ENST00000347132.9	+	4099	42.6064392872313	37.9301402801478	40.6627231305155	26.327298747049	3.06392436630328	3.70118588011646	60.4178938590706	59.8573549082284
ENSG00000117016.9	ENST00000372684.7	-	7235	120.837876134189	151.805751181629	134.079826732707	120.695046866133	9.83020435600242	8.33927069383607	27.0110377720172	27.8264755676832
ENSG00000117020.16	ENST00000366540.5	-	1575	19.4407462823277	23.1951973088636	22.7134904666002	33.8176771554946	96.727792126937	69.8468307156774	0.610774675420635	0.945473792913425
ENSG00000117036.11	ENST00000368192.8	-	5254	47.7745195270728	45.5766826553976	43.3706751338653	60.3933100395829	85.5852568535776	71.0853937022054	60.002315213939	56.4137620781015
ENSG00000117054.13	ENST00000420607.6	+	1332	19.8865309813784	15.7748492336117	17.0948520853182	45.4350585038609	48.1497214750849	36.0111463179043	41.3217402829682	35.7876603645746
ENSG00000117069.14	ENST00000477717.5	+	3751	19.3614117172424	18.3658021244954	20.4544502926827	14.9504910939396	4.59179404139664	4.66419035676118	1.20108525089161	0.886381680856336
ENSG00000117090.14	ENST00000302035.10	-	4006	3.98183959999484	5.14959231033915	2.9830915117116	3.02502020680905	3.85241425219967	5.96366627705285	4.02985352854852	4.42895379867883
ENSG00000117091.9	ENST00000613788.1	-	1500	1.31090924212354	2.39707206231417	0.311342075251454	1.15708186976714	1.36689769146745	2.35239948963515	0.499009206464797	1.10502249546757
ENSG00000117114.19	ENST00000359929.7	+	4674	239.552608193238	232.022475208116	214.587094982031	551.016199969483	15.3823736217435	14.5349862423696	1.54582662696666	0.502282952485257
ENSG00000117115.12	ENST00000375486.8	-	4345	11.7226264504592	13.2896495219477	8.68861605352894	9.66485419589532	3.81694584902786	5.86794595256708	2.21641944070168	3.82325965009366
ENSG00000117118.9	ENST00000375499.7	-	1153	26.9435294375362	27.8718379010256	26.4495953696177	61.7537154840509	62.3343544051033	57.4583002345039	105.015464295519	115.935769250406
ENSG00000117122.13	ENST00000375534.7	-	970	37.2608007350561	31.4615708178735	35.949148921476	34.1079176781592	7.65571840769992	9.58073429625757	0.527344114087404	0.797743512770702
ENSG00000117133.10	ENST00000370654.5	+	1385	24.0081505293806	21.4267691452446	24.6611885652663	41.9234585972906	32.4263055151509	26.729175458678	30.6882791168177	33.6367074856965
ENSG00000117139.17	ENST00000648469.1	-	5422	392.959212213153	297.486630733449	265.256207600861	536.695080704102	266.553234852269	228.124738176739	331.549902415191	325.050935398033
ENSG00000117143.13	ENST00000367924.1	+	2066	21.6885589597442	22.6634938244532	26.0586076472089	37.9012216214334	96.3103563049918	82.2411624286379	204.06328221341	207.677750521838
ENSG00000117148.7	ENST00000617065.1	+	1670	3.68716835824949	3.93636833762377	2.14319195987047	1.53035911950422	1.05041040162668	1.25016545010203	1.76620924180915	1.42116529497299
ENSG00000117151.12	ENST00000370630.5	-	6600	13.3508739529239	16.8294434374974	14.2855328946772	17.7248490311746	112.895927295871	100.808004762984	61.7417637096601	75.4827866389241
ENSG00000117152.13	ENST00000531057.5	+	544	0.87645805237078	0.655082193500074	0.485114396322033	0.197891265453132	9.62557895308813	7.9273832369579	0.615497160024402	0.283642137874027
ENSG00000117153.15	ENST00000367261.7	-	3359	29.7882402713086	31.2412516944991	26.3554686957045	51.0466339567691	37.8420578456158	36.4984497880136	63.4686189131045	64.7487044837539
ENSG00000117154.11	ENST00000251296.3	+	1943	45.7420435263164	47.5624923540794	42.5380160954021	28.0128667022028	0.548396079810293	1.79258062218807	1.36164972741971	1.48616661823579
ENSG00000117155.16	ENST00000605755.5	-	1933	27.2608676978774	27.3695102997318	18.8615373495357	47.3123093710418	228.926715764389	169.02468934651	98.4606556654893	98.342570188209
ENSG00000117174.10	ENST00000370574.3	-	2797	27.377980627289	29.904649012694	29.106863779322	48.7697203377907	78.6716465737801	71.8685599934526	69.8691597127445	56.9042266081753
ENSG00000117215.14	ENST00000617227.1	-	1856	0.997348818215026	1.48348209738806	5.09008090469237	0.771387913178091	3.61777712352462	2.6888709332821	3.06804083091448	2.79505690030031
ENSG00000117222.13	ENST00000367164.1	-	4290	50.2981142640714	57.3534741968406	44.9129044833667	80.1940772475698	59.2158632646896	53.9862630099746	140.155472232155	138.3907718321
ENSG00000117226.11	ENST00000370481.8	-	3067	0.653565702845452	1.54223386362125	0	0.821830784764184	95.9065621765743	84.4079225010885	1.1444154356464	0.558420458939492
ENSG00000117228.9	ENST00000370473.4	-	3035	0.362672297532737	1.65386221946431	1.28881138127346	0.916508174510388	87.7188177212972	74.7633746551738	0.643832067647009	0.231936539824075
ENSG00000117245.12	ENST00000400463.7	-	3731	43.1353363877999	44.9832898164423	43.1534597325271	23.8059312119227	9.66650403367099	11.495140785973	4.42969055833419	6.64047609241538
ENSG00000117266.15	ENST00000360066.6	+	3141	131.536708911404	99.8192508301907	103.575543871443	65.8380359941679	3.80330415550024	4.52206017797928	5.75356040892376	6.17512570996581
ENSG00000117280.12	ENST00000446390.6	-	1441	8.94591667247417	10.3403108570415	8.05145087627015	15.8429418989243	26.7513610076613	20.6581863935654	19.883234343397	20.2154115347302
ENSG00000117281.15	ENST00000235933.10	+	1425	0	0.966466554535984	1.91149553177637	1.1353526327762	7.39379789196963	5.07607781363934	1.28608997375943	1.19809257195748
ENSG00000117298.15	ENST00000436918.6	-	2328	36.6412355601043	36.4584085360064	34.8920339682966	38.5336976267052	95.0225804359846	102.148089305785	23.0268349279718	22.6189831926523
ENSG00000117305.14	ENST00000436439.6	-	1354	5.90098050777223	8.73051246225211	10.8100864732656	7.96066118046364	15.8189078146273	19.4602320295465	22.7812657285758	26.0743944451905
ENSG00000117308.14	ENST00000374497.7	-	1488	12.259079223893	13.580470764802	13.0618861338052	16.5320691292081	11.0661417896047	11.135464415178	21.841491292426	25.7981388213237
ENSG00000117318.8	ENST00000374561.5	-	1251	163.519872150073	142.126397694711	149.306626366517	101.80457947923	76.7536244637969	85.9829569312635	53.4490807454439	51.8946928085356
ENSG00000117335.19	ENST00000322875.8	+	3278	172.530012041902	219.020709340711	172.15044607392	260.600291320606	388.160747634878	382.78847823449	621.727691378307	646.52532071381
ENSG00000117360.12	ENST00000324862.6	+	2433	61.5371776511536	49.930188533277	41.1695590669713	57.7027648735986	37.6483457975236	33.0641205700999	88.0223905296279	80.0299246617171
ENSG00000117362.12	ENST00000369109.7	-	1713	104.967185280699	74.6940580005668	75.7936940402841	110.694941585234	68.4349197506547	65.2812612992955	56.7107434451128	69.5780073416195
ENSG00000117385.15	ENST00000296388.9	-	2585	52.2134773354162	44.8364104008594	37.4696567308436	61.321458876767	120.226973397614	126.194195062968	156.341001130802	156.880693694763
ENSG00000117394.21	ENST00000426263.8	-	3670	444.454900626369	314.186820285233	306.063740998935	404.23830827245	237.47187259009	253.130947794673	189.011149619668	193.830991364061
ENSG00000117395.12	ENST00000236051.2	-	1322	36.7583484895159	29.5403880620482	29.7947125502263	60.7813321287067	41.4652916465514	36.7624058343229	31.5273072147538	30.5122120606779
ENSG00000117399.13	ENST00000310955.10	+	1675	60.1847122082711	37.5012523866455	47.1791851706622	69.9596066248408	4.3707986062492	3.83461421121784	104.159120420702	104.63735742509
ENSG00000117400.17	ENST00000413998.7	+	1887	2.21758998595538	3.07859255061918	3.82299106355273	1.67547938083652	2.23996607723508	3.94773823106466	3.6363131449012	2.41095817192923
ENSG00000117407.16	ENST00000498139.6	+	1303	20.2416476060459	19.3675197387713	13.7859374715993	10.8522017886141	1.05859541774325	2.5467407545002	2.33290739426129	1.887992980224
ENSG00000117408.10	ENST00000372343.7	+	3894	45.1375896970952	35.2569349165376	39.5332030435567	43.9357411514865	39.1680304565004	47.1843187396978	64.4839531029146	70.9046252573012
ENSG00000117410.13	ENST00000236067.8	+	944	36.2785632625716	38.6028480035178	46.4768553730019	58.1769278665078	21.6548243057428	26.6653619090209	215.195752586025	243.437342133186
ENSG00000117411.16	ENST00000434555.6	+	1923	67.0301518242015	58.4521322254013	70.4719167074977	57.1750548323902	42.4365802257179	40.4780947939069	44.3882069523481	50.0672692431701
ENSG00000117419.15	ENST00000372257.6	-	1684	66.9205945676552	78.5305483355941	75.1492883496474	79.8696907810623	30.2436345507319	31.9357809875252	93.1573054554581	95.1028451446791
ENSG00000117425.13	ENST00000447098.6	-	4298	616.542905805652	1581.84136682736	1442.69401209484	1314.90209407646	933.181872466438	744.663515876785	3062.26995472867	3498.20723739283
ENSG00000117448.13	ENST00000351829.8	+	1166	92.3038775585141	99.6841217678544	102.95285972094	124.323829443618	45.8360902528006	46.8101392894353	108.053596057276	115.120298104018
ENSG00000117450.13	ENST00000319248.12	-	1021	288.154473899057	207.67280569277	227.569335468679	500.837959448173	227.076902122044	210.648527418352	188.707336443492	214.65652895578
ENSG00000117461.14	ENST00000423209.5	-	1884	20.4645399555712	26.7496791659716	25.1969865552339	22.2716918715272	23.3109258999958	24.1824347041778	46.5558273854775	47.8202916821993
ENSG00000117472.9	ENST00000372003.5	+	1615	1.04268285540662	1.81249198829393	1.86805245150872	1.13768076531095	4.75276602502254	4.51045771440525	3.49778692985735	1.98401766231677
ENSG00000117475.13	ENST00000367808.7	+	2749	11.8850734170624	12.9958906907817	15.1978375802977	20.8577393787601	84.9768373222458	66.5952402990547	71.1284889404159	69.9310827111606
ENSG00000117477.12	ENST00000367805.7	-	1914	4.12539738443488	4.68545335709694	2.02010323244548	5.70237262176319	2.96024749549337	2.28278470819095	1.64342464211119	0.775583970749294
ENSG00000117479.13	ENST00000646596.1	-	3371	54.2686203547683	64.0511755474243	54.2604072542882	90.4673500792112	23.400961077278	20.9975584531058	177.626813401518	173.330460388655
ENSG00000117480.15	ENST00000243167.8	+	2094	75.3753925038871	50.2004466579496	46.6071846138048	35.4178802510411	2.83201557633375	3.73599327083856	5.83226848565322	7.11025838326924
ENSG00000117481.10	ENST00000537428.2	+	2087	26.1917399874423	30.6419836789205	26.9347097659397	25.0010392464239	17.4177142960642	17.2789688776283	92.0412249274343	96.5358288620635
ENSG00000117500.12	ENST00000479918.5	-	1296	23.0334687297614	20.5807437114866	20.048981543518	37.2508966000619	77.9650068490495	59.4017128831544	53.3845401225257	63.8490270776847
ENSG00000117501.14	ENST00000367759.8	+	3165	1.02379367324345	0.813711962329689	1.63635602341462	1.14000889784569	3.36949830132195	5.32263016458754	0.402985352854852	0.60717145138659
ENSG00000117505.12	ENST00000370267.1	+	1647	58.786912728197	48.8227177397813	56.2660294599778	67.9690533076357	87.8361362856348	84.5500526798704	118.836602569213	118.252180043044
ENSG00000117519.15	ENST00000394202.8	-	1974	206.621208009979	163.664795195799	170.810951099001	344.648203957353	347.186556955321	303.520447096698	1.42461618880328	0.639672113017989
ENSG00000117523.16	ENST00000392078.7	+	1919	189.764501847572	150.783470449172	131.755621938388	261.914134114379	146.326261454655	122.089823573654	252.800897485828	240.806265843844
ENSG00000117525.13	ENST00000334047.11	-	2287	8.29235096962872	8.78338905186198	13.8366210652448	12.6014053663841	500.652880802332	402.466256456049	1.49073097325603	1.76389954490411
ENSG00000117528.12	ENST00000370214.8	+	3538	33.9060819828782	39.7161939736368	36.8686941204745	64.2999164328812	136.395108566548	109.811516496433	51.96936890293	53.9230295548952
ENSG00000117533.14	ENST00000367740.2	-	1193	8.45479793623192	5.41691284670017	5.66208146154969	10.0078657226807	34.8981803823555	27.0250382798159	31.2927571461	29.5933297181902
ENSG00000117543.20	ENST00000370109.7	-	1316	21.1596618591756	17.2230802712598	26.1889368880118	38.35443142153	28.7294065691661	28.7131967298376	28.9283665211469	26.6505425377472
ENSG00000117560.7	ENST00000367721.2	+	1888	1.7113599039826	2.92290037010123	2.70795200334985	1.55752066574289	4.93829305699816	7.96799185946702	3.44741376075049	2.05936010518955
ENSG00000117569.18	ENST00000370198.5	+	3054	128.642886204008	139.006678907729	125.536020946737	179.86841545751	57.9390007505044	42.0589304558689	117.267163519227	118.976058415743
ENSG00000117586.10	ENST00000367718.5	-	3429	1.88136254345107	2.80833442594651	2.12871093311459	5.06679243977843	13.9063423820551	11.0426447065857	1.04996574357104	1.36059588011448
ENSG00000117592.8	ENST00000340385.5	+	1751	229.862457743535	163.68535831398	180.679770833134	353.968494538106	406.76801760655	400.041341569076	450.931164875371	466.874958940649
ENSG00000117593.10	ENST00000648960.1	+	2716	35.266103098626	31.4997594659251	29.106863779322	55.5895965762304	33.3866807394953	34.308484788415	59.7835067606311	61.5754580662882
ENSG00000117594.9	ENST00000367027.4	+	1405	0.151113457305307	0.666832546746712	0.0144810267558816	1.11051921907228	4.14434649369072	3.7882043569217	1.38683631197314	0.722401069897914
ENSG00000117595.11	ENST00000367021.7	-	4306	17.925833872842	16.5356846063315	17.601688021774	26.3823978837046	9.15903303444356	7.93608508463843	7.91645835744941	5.491134512905
ENSG00000117597.17	ENST00000491415.6	+	8446	34.5936482136174	44.6366543956665	42.8493581706536	54.1430502279769	74.0334707743896	68.8026089940144	44.7738765283224	40.7528750801715
ENSG00000117598.11	ENST00000263177.4	-	3288	14.336889261841	9.59416342588001	8.18902063045103	12.3468628759189	4.15525984851282	4.96295379379252	0.772913313483329	0.32500661631399
ENSG00000117600.12	ENST00000457765.5	+	4846	8.23946125957186	7.05314953629452	9.64436381941713	10.6116280933574	6.34884416775399	4.83822731037167	2.77367262394628	2.82608025913028
ENSG00000117601.13	ENST00000617423.4	-	984	0.502452245540145	0.467076541553865	0.658886717392611	0.873825744706771	1.79797520694022	1.86509601952577	1.26720003534436	2.51141476242629
ENSG00000117602.11	ENST00000618490.4	+	2386	20.9443251825155	19.1824516751367	15.4150529816359	27.8918038103961	24.2167343502297	24.948197300064	1.68750116507969	3.19245135388424
ENSG00000117614.9	ENST00000354361.3	-	926	10.8990581081453	10.7016342193757	10.6869977458406	19.8186162240866	52.4986933716899	44.5302551971378	33.8586404474805	28.7202437625467
ENSG00000117616.17	ENST00000243189.11	-	1502	33.5396318489129	35.098305147708	36.9483397676318	39.0047564429014	63.3765797906135	47.0102817860873	221.907977369514	231.926198704465
ENSG00000117620.14	ENST00000640732.1	+	1777	18.7342908694254	18.774126899816	23.8140485000472	21.866596810482	77.6075944786258	65.2261495973188	45.683741895315	45.4846759531429
ENSG00000117625.13	ENST00000419091.6	+	2041	45.7344878534511	37.9507033983294	35.333705284351	36.9746248726058	46.7255286708014	41.4469005023386	137.47467513875	140.967187917789
ENSG00000117632.22	ENST00000374291.5	-	867	198.895532505245	144.488218697285	151.587388080568	238.058536075048	40.3657711482253	34.8421981128205	294.231254914683	258.557536305793
ENSG00000117640.17	ENST00000374307.9	+	1868	13.1506486219943	12.0264865479341	11.6065429448391	21.148755945603	58.1599961856519	53.8122260563641	73.7510420570416	85.3068502684152
ENSG00000117643.14	ENST00000263979.7	+	2627	19.448301955193	25.1016921231307	16.3056361271226	15.8646711359152	6.29154905493799	6.11739891940879	5.81180438570356	5.72307105272908
ENSG00000117650.12	ENST00000366999.8	-	2131	10.6988327772157	11.7033518336516	8.50036270570248	22.3081659479048	3.18669960805185	4.86143223751974	75.1221367536689	80.6695967747351
ENSG00000117676.13	ENST00000530003.5	+	3023	54.786183946039	52.5945811319522	43.8557895301873	60.9978484544378	5.77316470088846	8.02890479323069	80.2664966487066	80.4612970797339
ENSG00000117682.16	ENST00000360009.6	+	3245	65.5681291247727	60.9931461149868	53.9852677459265	64.195926512996	65.0026696591057	60.7766048166772	55.9362559700949	57.8822010627202
ENSG00000117691.9	ENST00000366988.4	+	949	7.25344595065473	11.6974766570282	9.41990790470096	15.3377371388851	19.3875748414525	17.174546705462	41.8931609200241	42.5256384418841
ENSG00000117697.14	ENST00000366976.3	-	722	17.9900570921968	18.8916304322824	19.0570312107401	30.2067435941087	12.0756271106485	9.06732528310662	50.7462453905541	51.2225200338862
ENSG00000117707.15	ENST00000366958.8	+	8240	13.6833235589955	11.4889078869004	10.1222377023612	9.64234891472614	12.302079223207	10.6365584814946	5.72522550130115	4.23542713169186
ENSG00000117713.19	ENST00000615191.4	+	3804	330.651355929742	244.77454606903	209.171190975331	319.678206478059	80.8461325220827	81.5102072234738	311.598979125807	345.498283472587
ENSG00000117724.12	ENST00000366955.7	+	10307	662.318949859862	565.144989750306	506.654923621406	1036.21454109343	63.785830596442	47.0798965675315	374.382837771365	337.965516488109
ENSG00000117748.9	ENST00000373912.7	-	1752	31.4164877737733	31.3205665789139	35.7246930067598	61.9663515888907	19.3548347769862	21.2528126517346	99.3563535786706	103.743589230227
ENSG00000117751.17	ENST00000311772.9	+	2344	48.3260836462371	32.6894827321472	30.2798269465484	55.2652101097229	50.1959755042277	49.7571650372396	67.2906831190873	67.2054590425274
ENSG00000117758.13	ENST00000373943.8	+	3079	12.0059641829066	12.4083730284498	17.3337890267902	18.6172998361594	135.994042776836	122.527816573573	62.5823659691308	68.521735838599
ENSG00000117791.15	ENST00000359316.6	+	1335	9.66748343110701	8.85682875965347	11.4327706237685	7.23661196215865	6.30791908717114	6.44516851537521	0.986999282187469	1.40048305575301
ENSG00000117834.12	ENST00000438567.6	+	3195	1.81336148766368	3.84824068827398	6.16167688462761	1.78490160996943	1.21683906266364	2.58734937700931	3.59853326807106	3.29438524718271
ENSG00000117859.18	ENST00000486942.5	+	2529	45.7382656898838	48.0413192488799	51.849316299434	79.3792308604099	95.873822112108	92.3382063539399	225.756802321585	217.410221377641
ENSG00000117862.12	ENST00000371626.8	-	2396	68.0388341517144	59.3510342487691	56.1863838128205	115.907630330523	75.6841156912315	58.9376143401931	78.149249384684	77.9853375845419
ENSG00000117868.15	ENST00000613624.1	-	2766	62.8140863653834	64.8443243915724	54.1155969867294	69.0749162616385	147.564927226963	136.236127286293	330.374003748853	320.135948977684
ENSG00000117877.10	ENST00000589804.1	+	1830	45.3642598830531	25.2309460088437	20.9974887960283	30.1004255416888	11.5790694662432	10.8628065211882	5.05305852603154	7.79129497472719
ENSG00000117899.10	ENST00000561312.5	-	2938	80.641696490977	68.3400544824472	52.1244558077957	73.7179885800938	70.07737965138	62.276223233621	35.5634573894407	34.2970618379345
