,chr,start,end,saf,gene_name,SAF_stratified_label
18637,chr9,2200000,2400000,0.0645,,Medium_SAF
18638,chr9,2200000,2400000,0.0645,,Medium_SAF
18642,chr9,3000000,3200000,0.03,,Medium_SAF
18643,chr9,3000000,3200000,0.03,,Medium_SAF
18644,chr9,3000000,3200000,0.03,,Medium_SAF
18648,chr9,3200000,3400000,0.033,,Medium_SAF
18649,chr9,3200000,3400000,0.033,,Medium_SAF
18650,chr9,3200000,3400000,0.033,,Medium_SAF
18654,chr9,3600000,3800000,0.0245,,Medium_SAF
18655,chr9,3600000,3800000,0.0245,,Medium_SAF
18656,chr9,3600000,3800000,0.0245,,Medium_SAF
18660,chr9,4000000,4200000,0.0265,,Medium_SAF
18661,chr9,4000000,4200000,0.0265,,Medium_SAF
18662,chr9,4000000,4200000,0.0265,,Medium_SAF
18666,chr9,4200000,4400000,0.0265,,Medium_SAF
18667,chr9,4200000,4400000,0.0265,,Medium_SAF
18668,chr9,4200000,4400000,0.0265,,Medium_SAF
18672,chr9,7000000,7200000,0.0355,,Medium_SAF
18673,chr9,7000000,7200000,0.0355,,Medium_SAF
18674,chr9,7000000,7200000,0.0355,,Medium_SAF
18678,chr9,7200000,7400000,0.021,,Low_SAF
18679,chr9,7200000,7400000,0.021,,Low_SAF
18680,chr9,7200000,7400000,0.021,,Low_SAF
18684,chr9,7800000,8000000,0.0055,,Low_SAF
18685,chr9,7800000,8000000,0.0055,,Low_SAF
18686,chr9,7800000,8000000,0.0055,,Low_SAF
18690,chr9,8000000,8200000,0.0075,,Low_SAF
18691,chr9,8000000,8200000,0.0075,,Low_SAF
18692,chr9,8000000,8200000,0.0075,,Low_SAF
18696,chr9,8200000,8400000,0.0075,,Low_SAF
18697,chr9,8200000,8400000,0.0075,,Low_SAF
18698,chr9,8200000,8400000,0.0075,,Low_SAF
18702,chr9,8600000,8800000,0.018,,Low_SAF
18703,chr9,8600000,8800000,0.018,,Low_SAF
18704,chr9,8600000,8800000,0.018,,Low_SAF
18708,chr9,9200000,9400000,0.0025,,Low_SAF
18709,chr9,9200000,9400000,0.0025,,Low_SAF
18710,chr9,9200000,9400000,0.0025,,Low_SAF
18714,chr9,9600000,9800000,0.006,,Low_SAF
18715,chr9,9600000,9800000,0.006,,Low_SAF
18716,chr9,9600000,9800000,0.006,,Low_SAF
18720,chr9,9800000,10000000,0.0045,,Low_SAF
18721,chr9,9800000,10000000,0.0045,,Low_SAF
18722,chr9,9800000,10000000,0.0045,,Low_SAF
18726,chr9,10000000,10200000,0.0075,,Low_SAF
18727,chr9,10000000,10200000,0.0075,,Low_SAF
18728,chr9,10000000,10200000,0.0075,,Low_SAF
18732,chr9,10200000,10400000,0.008,,Low_SAF
18733,chr9,10200000,10400000,0.008,,Low_SAF
18734,chr9,10200000,10400000,0.008,,Low_SAF
18738,chr9,10400000,10600000,0.007,,Low_SAF
18739,chr9,10400000,10600000,0.007,,Low_SAF
18740,chr9,10400000,10600000,0.007,,Low_SAF
18744,chr9,10800000,11000000,0.0085,,Low_SAF
18745,chr9,10800000,11000000,0.0085,,Low_SAF
18746,chr9,10800000,11000000,0.0085,,Low_SAF
18750,chr9,11000000,11200000,0.01,,Low_SAF
18751,chr9,11000000,11200000,0.01,,Low_SAF
18752,chr9,11000000,11200000,0.01,,Low_SAF
18756,chr9,11200000,11400000,0.0045,,Low_SAF
18757,chr9,11200000,11400000,0.0045,,Low_SAF
18758,chr9,11200000,11400000,0.0045,,Low_SAF
18762,chr9,11400000,11600000,0.0085,,Low_SAF
18763,chr9,11400000,11600000,0.0085,,Low_SAF
18764,chr9,11400000,11600000,0.0085,,Low_SAF
18768,chr9,11600000,11800000,0.0045,,Low_SAF
18769,chr9,11600000,11800000,0.0045,,Low_SAF
18770,chr9,11600000,11800000,0.0045,,Low_SAF
18774,chr9,11800000,12000000,0.006,,Low_SAF
18775,chr9,11800000,12000000,0.006,,Low_SAF
18776,chr9,11800000,12000000,0.006,,Low_SAF
18780,chr9,12000000,12200000,0.0045,,Low_SAF
18781,chr9,12000000,12200000,0.0045,,Low_SAF
18782,chr9,12000000,12200000,0.0045,,Low_SAF
18786,chr9,12400000,12600000,0.007,,Low_SAF
18787,chr9,12400000,12600000,0.007,,Low_SAF
18788,chr9,12400000,12600000,0.007,,Low_SAF
18792,chr9,13200000,13400000,0.0175,,Low_SAF
18793,chr9,13200000,13400000,0.0175,,Low_SAF
18794,chr9,13200000,13400000,0.0175,,Low_SAF
18798,chr9,13600000,13800000,0.018,,Low_SAF
18799,chr9,13600000,13800000,0.018,,Low_SAF
18800,chr9,13600000,13800000,0.018,,Low_SAF
18804,chr9,13800000,14000000,0.017,,Low_SAF
18805,chr9,13800000,14000000,0.017,,Low_SAF
18806,chr9,13800000,14000000,0.017,,Low_SAF
18810,chr9,14200000,14400000,0.028,,Medium_SAF
18811,chr9,14200000,14400000,0.028,,Medium_SAF
18812,chr9,14200000,14400000,0.028,,Medium_SAF
18816,chr9,14400000,14600000,0.0235,,Medium_SAF
18817,chr9,14400000,14600000,0.0235,,Medium_SAF
18818,chr9,14400000,14600000,0.0235,,Medium_SAF
18822,chr9,15000000,15200000,0.0405,,Medium_SAF
18823,chr9,15000000,15200000,0.0405,,Medium_SAF
18824,chr9,15000000,15200000,0.0405,,Medium_SAF
18828,chr9,15600000,15800000,0.044,,Medium_SAF
18829,chr9,15600000,15800000,0.044,,Medium_SAF
18830,chr9,15600000,15800000,0.044,,Medium_SAF
18834,chr9,15800000,16000000,0.0295,,Medium_SAF
18835,chr9,15800000,16000000,0.0295,,Medium_SAF
18836,chr9,15800000,16000000,0.0295,,Medium_SAF
18840,chr9,16000000,16200000,0.0445,,Medium_SAF
18841,chr9,16000000,16200000,0.0445,,Medium_SAF
18842,chr9,16000000,16200000,0.0445,,Medium_SAF
18846,chr9,16200000,16400000,0.0595,,Medium_SAF
18847,chr9,16200000,16400000,0.0595,,Medium_SAF
18848,chr9,16200000,16400000,0.0595,,Medium_SAF
18852,chr9,16800000,17000000,0.076,,Medium_SAF
18853,chr9,16800000,17000000,0.076,,Medium_SAF
18854,chr9,16800000,17000000,0.076,,Medium_SAF
18858,chr9,17200000,17400000,0.0565,,Medium_SAF
18859,chr9,17200000,17400000,0.0565,,Medium_SAF
18860,chr9,17200000,17400000,0.0565,,Medium_SAF
18864,chr9,17600000,17800000,0.0255,,Medium_SAF
18865,chr9,17600000,17800000,0.0255,,Medium_SAF
18866,chr9,17600000,17800000,0.0255,,Medium_SAF
18870,chr9,18000000,18200000,0.0255,,Medium_SAF
18871,chr9,18000000,18200000,0.0255,,Medium_SAF
18872,chr9,18000000,18200000,0.0255,,Medium_SAF
18876,chr9,18200000,18400000,0.033,,Medium_SAF
18877,chr9,18200000,18400000,0.033,,Medium_SAF
18878,chr9,18200000,18400000,0.033,,Medium_SAF
18882,chr9,18400000,18600000,0.038,,Medium_SAF
18883,chr9,18400000,18600000,0.038,,Medium_SAF
18884,chr9,18400000,18600000,0.038,,Medium_SAF
18888,chr9,18600000,18800000,0.0325,,Medium_SAF
18889,chr9,18600000,18800000,0.0325,,Medium_SAF
18890,chr9,18600000,18800000,0.0325,,Medium_SAF
18894,chr9,18800000,19000000,0.041,,Medium_SAF
18895,chr9,18800000,19000000,0.041,,Medium_SAF
18896,chr9,18800000,19000000,0.041,,Medium_SAF
18897,chr9,18800000,19000000,0.041,,Medium_SAF
18898,chr9,18800000,19000000,0.041,,Medium_SAF
18899,chr9,18800000,19000000,0.041,,Medium_SAF
18903,chr9,19600000,19800000,0.062,,Medium_SAF
18904,chr9,19600000,19800000,0.062,,Medium_SAF
18905,chr9,19600000,19800000,0.062,,Medium_SAF
18909,chr9,19800000,20000000,0.0545,,Medium_SAF
18910,chr9,19800000,20000000,0.0545,,Medium_SAF
18911,chr9,19800000,20000000,0.0545,,Medium_SAF
18915,chr9,20000000,20200000,0.044,,Medium_SAF
18916,chr9,20000000,20200000,0.044,,Medium_SAF
18917,chr9,20000000,20200000,0.044,,Medium_SAF
18921,chr9,20400000,20600000,0.045,,Medium_SAF
18922,chr9,20400000,20600000,0.045,,Medium_SAF
18923,chr9,20400000,20600000,0.045,,Medium_SAF
18927,chr9,20800000,21000000,0.044,,Medium_SAF
18928,chr9,20800000,21000000,0.044,,Medium_SAF
18929,chr9,20800000,21000000,0.044,,Medium_SAF
18933,chr9,21600000,21800000,0.0335,,Medium_SAF
18934,chr9,21600000,21800000,0.0335,,Medium_SAF
18935,chr9,21600000,21800000,0.0335,,Medium_SAF
18939,chr9,22200000,22400000,0.0225,,Low_SAF
18940,chr9,22200000,22400000,0.0225,,Low_SAF
18941,chr9,22200000,22400000,0.0225,,Low_SAF
18945,chr9,22800000,23000000,0.0245,,Medium_SAF
18946,chr9,22800000,23000000,0.0245,,Medium_SAF
18947,chr9,22800000,23000000,0.0245,,Medium_SAF
18951,chr9,23000000,23200000,0.0255,,Medium_SAF
18952,chr9,23000000,23200000,0.0255,,Medium_SAF
18953,chr9,23000000,23200000,0.0255,,Medium_SAF
18960,chr9,23200000,23400000,0.0215,,Low_SAF
18961,chr9,23200000,23400000,0.0215,,Low_SAF
18962,chr9,23200000,23400000,0.0215,,Low_SAF
18966,chr9,23400000,23600000,0.0235,,Medium_SAF
18967,chr9,23400000,23600000,0.0235,,Medium_SAF
18968,chr9,23400000,23600000,0.0235,,Medium_SAF
18969,chr9,23400000,23600000,0.0235,,Medium_SAF
18970,chr9,23400000,23600000,0.0235,,Medium_SAF
18971,chr9,23400000,23600000,0.0235,,Medium_SAF
18975,chr9,23800000,24000000,0.0295,,Medium_SAF
18976,chr9,23800000,24000000,0.0295,,Medium_SAF
18977,chr9,23800000,24000000,0.0295,,Medium_SAF
18981,chr9,24000000,24200000,0.0225,,Low_SAF
18982,chr9,24000000,24200000,0.0225,,Low_SAF
18983,chr9,24000000,24200000,0.0225,,Low_SAF
18987,chr9,24200000,24400000,0.0235,,Medium_SAF
18988,chr9,24200000,24400000,0.0235,,Medium_SAF
18989,chr9,24200000,24400000,0.0235,,Medium_SAF
18993,chr9,24600000,24800000,0.018,,Low_SAF
18994,chr9,24600000,24800000,0.018,,Low_SAF
18995,chr9,24600000,24800000,0.018,,Low_SAF
18999,chr9,24800000,25000000,0.0205,,Low_SAF
19000,chr9,24800000,25000000,0.0205,,Low_SAF
19001,chr9,24800000,25000000,0.0205,,Low_SAF
19005,chr9,25000000,25200000,0.02,,Low_SAF
19006,chr9,25000000,25200000,0.02,,Low_SAF
19007,chr9,25000000,25200000,0.02,,Low_SAF
19011,chr9,25200000,25400000,0.019,,Low_SAF
19012,chr9,25200000,25400000,0.019,,Low_SAF
19013,chr9,25200000,25400000,0.019,,Low_SAF
19017,chr9,25400000,25600000,0.024,,Medium_SAF
19018,chr9,25400000,25600000,0.024,,Medium_SAF
19019,chr9,25400000,25600000,0.024,,Medium_SAF
19023,chr9,25800000,26000000,0.017,,Low_SAF
19024,chr9,25800000,26000000,0.017,,Low_SAF
19025,chr9,25800000,26000000,0.017,,Low_SAF
19029,chr9,26000000,26200000,0.024,,Medium_SAF
19030,chr9,26000000,26200000,0.024,,Medium_SAF
19031,chr9,26000000,26200000,0.024,,Medium_SAF
19035,chr9,26200000,26400000,0.0215,,Low_SAF
19036,chr9,26200000,26400000,0.0215,,Low_SAF
19037,chr9,26200000,26400000,0.0215,,Low_SAF
19041,chr9,26400000,26600000,0.0195,,Low_SAF
19042,chr9,26400000,26600000,0.0195,,Low_SAF
19043,chr9,26400000,26600000,0.0195,,Low_SAF
19047,chr9,26600000,26800000,0.033,,Medium_SAF
19048,chr9,26600000,26800000,0.033,,Medium_SAF
19049,chr9,26600000,26800000,0.033,,Medium_SAF
19050,chr9,26600000,26800000,0.033,,Medium_SAF
19051,chr9,26600000,26800000,0.033,,Medium_SAF
19052,chr9,26600000,26800000,0.033,,Medium_SAF
19056,chr9,27600000,27800000,0.0335,,Medium_SAF
19057,chr9,27600000,27800000,0.0335,,Medium_SAF
19058,chr9,27600000,27800000,0.0335,,Medium_SAF
19062,chr9,27800000,28000000,0.0285,,Medium_SAF
19063,chr9,27800000,28000000,0.0285,,Medium_SAF
19064,chr9,27800000,28000000,0.0285,,Medium_SAF
19068,chr9,28000000,28200000,0.03,,Medium_SAF
19069,chr9,28000000,28200000,0.03,,Medium_SAF
19070,chr9,28000000,28200000,0.03,,Medium_SAF
19074,chr9,28200000,28400000,0.026,,Medium_SAF
19075,chr9,28200000,28400000,0.026,,Medium_SAF
19076,chr9,28200000,28400000,0.026,,Medium_SAF
19080,chr9,28600000,28800000,0.029,,Medium_SAF
19081,chr9,28600000,28800000,0.029,,Medium_SAF
19082,chr9,28600000,28800000,0.029,,Medium_SAF
19086,chr9,28800000,29000000,0.0395,,Medium_SAF
19087,chr9,28800000,29000000,0.0395,,Medium_SAF
19088,chr9,28800000,29000000,0.0395,,Medium_SAF
19092,chr9,29000000,29200000,0.027,,Medium_SAF
19093,chr9,29000000,29200000,0.027,,Medium_SAF
19094,chr9,29000000,29200000,0.027,,Medium_SAF
19101,chr9,29200000,29400000,0.028,,Medium_SAF
19102,chr9,29200000,29400000,0.028,,Medium_SAF
19103,chr9,29200000,29400000,0.028,,Medium_SAF
19110,chr9,29400000,29600000,0.0265,,Medium_SAF
19111,chr9,29400000,29600000,0.0265,,Medium_SAF
19112,chr9,29400000,29600000,0.0265,,Medium_SAF
19116,chr9,29600000,29800000,0.0215,,Low_SAF
19117,chr9,29600000,29800000,0.0215,,Low_SAF
19118,chr9,29600000,29800000,0.0215,,Low_SAF
19122,chr9,29800000,30000000,0.03,,Medium_SAF
19123,chr9,29800000,30000000,0.03,,Medium_SAF
19124,chr9,29800000,30000000,0.03,,Medium_SAF
19128,chr9,30000000,30200000,0.027,,Medium_SAF
19129,chr9,30000000,30200000,0.027,,Medium_SAF
19130,chr9,30000000,30200000,0.027,,Medium_SAF
19134,chr9,30200000,30400000,0.0215,,Low_SAF
19135,chr9,30200000,30400000,0.0215,,Low_SAF
19136,chr9,30200000,30400000,0.0215,,Low_SAF
19140,chr9,31000000,31200000,0.0355,,Medium_SAF
19141,chr9,31000000,31200000,0.0355,,Medium_SAF
19142,chr9,31000000,31200000,0.0355,,Medium_SAF
19146,chr9,31200000,31400000,0.035,,Medium_SAF
19147,chr9,31200000,31400000,0.035,,Medium_SAF
19148,chr9,31200000,31400000,0.035,,Medium_SAF
19152,chr9,31600000,31800000,0.044,,Medium_SAF
19153,chr9,31600000,31800000,0.044,,Medium_SAF
19154,chr9,31600000,31800000,0.044,,Medium_SAF
19158,chr9,31800000,32000000,0.0445,,Medium_SAF
19159,chr9,31800000,32000000,0.0445,,Medium_SAF
19160,chr9,31800000,32000000,0.0445,,Medium_SAF
19164,chr9,32000000,32200000,0.056,,Medium_SAF
19165,chr9,32000000,32200000,0.056,,Medium_SAF
19166,chr9,32000000,32200000,0.056,,Medium_SAF
19170,chr9,35200000,35400000,0.525,,High_SAF
19171,chr9,35200000,35400000,0.525,,High_SAF
19172,chr9,35200000,35400000,0.525,,High_SAF
19176,chr9,36600000,36800000,0.672,,High_SAF
19177,chr9,36600000,36800000,0.672,,High_SAF
19178,chr9,36600000,36800000,0.672,,High_SAF
19182,chr9,36800000,37000000,0.598,,High_SAF
19183,chr9,36800000,37000000,0.598,,High_SAF
19184,chr9,36800000,37000000,0.598,,High_SAF
19188,chr9,38800000,39000000,0.1735,,Medium_SAF
19189,chr9,38800000,39000000,0.1735,,Medium_SAF
19190,chr9,38800000,39000000,0.1735,,Medium_SAF
19194,chr9,39000000,39200000,0.1395,,Medium_SAF
19195,chr9,39000000,39200000,0.1395,,Medium_SAF
19196,chr9,39000000,39200000,0.1395,,Medium_SAF
19200,chr9,39400000,39600000,0.1325,,Medium_SAF
19201,chr9,39400000,39600000,0.1325,,Medium_SAF
19202,chr9,39400000,39600000,0.1325,,Medium_SAF
19206,chr9,41400000,41600000,0.05,,Medium_SAF
19207,chr9,41400000,41600000,0.05,,Medium_SAF
19208,chr9,41400000,41600000,0.05,,Medium_SAF
19212,chr9,41600000,41800000,0.0765,,Medium_SAF
19213,chr9,41600000,41800000,0.0765,,Medium_SAF
19214,chr9,41600000,41800000,0.0765,,Medium_SAF
19218,chr9,41800000,42000000,0.063,,Medium_SAF
19219,chr9,41800000,42000000,0.063,,Medium_SAF
19220,chr9,41800000,42000000,0.063,,Medium_SAF
19224,chr9,60400000,60600000,0.0245,,Medium_SAF
19225,chr9,60400000,60600000,0.0245,,Medium_SAF
19226,chr9,60400000,60600000,0.0245,,Medium_SAF
19230,chr9,62600000,62800000,0.0555,,Medium_SAF
19231,chr9,62600000,62800000,0.0555,,Medium_SAF
19232,chr9,62600000,62800000,0.0555,,Medium_SAF
19236,chr9,64400000,64600000,0.064,,Medium_SAF
19237,chr9,64400000,64600000,0.064,,Medium_SAF
19238,chr9,64400000,64600000,0.064,,Medium_SAF
19242,chr9,65000000,65200000,0.0305,,Medium_SAF
19243,chr9,65000000,65200000,0.0305,,Medium_SAF
19244,chr9,65000000,65200000,0.0305,,Medium_SAF
19248,chr9,66000000,66200000,0.0415,,Medium_SAF
19249,chr9,66000000,66200000,0.0415,,Medium_SAF
19250,chr9,66000000,66200000,0.0415,,Medium_SAF
19254,chr9,66600000,66800000,0.056,,Medium_SAF
19255,chr9,66600000,66800000,0.056,,Medium_SAF
19256,chr9,66600000,66800000,0.056,,Medium_SAF
19260,chr9,67000000,67200000,0.062,,Medium_SAF
19261,chr9,67000000,67200000,0.062,,Medium_SAF
19262,chr9,67000000,67200000,0.062,,Medium_SAF
19266,chr9,67400000,67600000,0.059,,Medium_SAF
19267,chr9,67400000,67600000,0.059,,Medium_SAF
19268,chr9,67400000,67600000,0.059,,Medium_SAF
19272,chr9,69400000,69600000,0.2365,,Medium_SAF
19273,chr9,69400000,69600000,0.2365,,Medium_SAF
19274,chr9,69400000,69600000,0.2365,,Medium_SAF
19278,chr9,70600000,70800000,0.1285,,Medium_SAF
19279,chr9,70600000,70800000,0.1285,,Medium_SAF
19280,chr9,70600000,70800000,0.1285,,Medium_SAF
19284,chr9,71000000,71200000,0.132,,Medium_SAF
19285,chr9,71000000,71200000,0.132,,Medium_SAF
19286,chr9,71000000,71200000,0.132,,Medium_SAF
19290,chr9,71200000,71400000,0.1305,,Medium_SAF
19291,chr9,71200000,71400000,0.1305,,Medium_SAF
19292,chr9,71200000,71400000,0.1305,,Medium_SAF
19296,chr9,72600000,72800000,0.0755,,Medium_SAF
19297,chr9,72600000,72800000,0.0755,,Medium_SAF
19298,chr9,72600000,72800000,0.0755,,Medium_SAF
19302,chr9,73400000,73600000,0.016,,Low_SAF
19303,chr9,73400000,73600000,0.016,,Low_SAF
19304,chr9,73400000,73600000,0.016,,Low_SAF
19308,chr9,73600000,73800000,0.017,,Low_SAF
19309,chr9,73600000,73800000,0.017,,Low_SAF
19310,chr9,73600000,73800000,0.017,,Low_SAF
19314,chr9,73800000,74000000,0.0205,,Low_SAF
19315,chr9,73800000,74000000,0.0205,,Low_SAF
19316,chr9,73800000,74000000,0.0205,,Low_SAF
19320,chr9,74000000,74200000,0.0195,,Low_SAF
19321,chr9,74000000,74200000,0.0195,,Low_SAF
19322,chr9,74000000,74200000,0.0195,,Low_SAF
19326,chr9,74200000,74400000,0.0235,,Medium_SAF
19327,chr9,74200000,74400000,0.0235,,Medium_SAF
19328,chr9,74200000,74400000,0.0235,,Medium_SAF
19332,chr9,74600000,74800000,0.027,,Medium_SAF
19333,chr9,74600000,74800000,0.027,,Medium_SAF
19334,chr9,74600000,74800000,0.027,,Medium_SAF
19338,chr9,75200000,75400000,0.0275,,Medium_SAF
19339,chr9,75200000,75400000,0.0275,,Medium_SAF
19340,chr9,75200000,75400000,0.0275,,Medium_SAF
19344,chr9,75400000,75600000,0.0235,,Medium_SAF
19345,chr9,75400000,75600000,0.0235,,Medium_SAF
19346,chr9,75400000,75600000,0.0235,,Medium_SAF
19350,chr9,75600000,75800000,0.023,,Low_SAF
19351,chr9,75600000,75800000,0.023,,Low_SAF
19352,chr9,75600000,75800000,0.023,,Low_SAF
19356,chr9,76000000,76200000,0.039,,Medium_SAF
19357,chr9,76000000,76200000,0.039,,Medium_SAF
19358,chr9,76000000,76200000,0.039,,Medium_SAF
19362,chr9,76800000,77000000,0.079,,Medium_SAF
19363,chr9,76800000,77000000,0.079,,Medium_SAF
19364,chr9,76800000,77000000,0.079,,Medium_SAF
19368,chr9,77200000,77400000,0.1005,,Medium_SAF
19369,chr9,77200000,77400000,0.1005,,Medium_SAF
19370,chr9,77200000,77400000,0.1005,,Medium_SAF
19374,chr9,77600000,77800000,0.095,,Medium_SAF
19375,chr9,77600000,77800000,0.095,,Medium_SAF
19376,chr9,77600000,77800000,0.095,,Medium_SAF
19380,chr9,78000000,78200000,0.075,,Medium_SAF
19381,chr9,78000000,78200000,0.075,,Medium_SAF
19382,chr9,78000000,78200000,0.075,,Medium_SAF
19386,chr9,78400000,78600000,0.0335,,Medium_SAF
19387,chr9,78400000,78600000,0.0335,,Medium_SAF
19388,chr9,78400000,78600000,0.0335,,Medium_SAF
19392,chr9,78600000,78800000,0.03,,Medium_SAF
19393,chr9,78600000,78800000,0.03,,Medium_SAF
19394,chr9,78600000,78800000,0.03,,Medium_SAF
19398,chr9,78800000,79000000,0.0225,,Low_SAF
19399,chr9,78800000,79000000,0.0225,,Low_SAF
19400,chr9,78800000,79000000,0.0225,,Low_SAF
19404,chr9,79000000,79200000,0.021,,Low_SAF
19405,chr9,79000000,79200000,0.021,,Low_SAF
19406,chr9,79000000,79200000,0.021,,Low_SAF
19410,chr9,79600000,79800000,0.0135,,Low_SAF
19411,chr9,79600000,79800000,0.0135,,Low_SAF
19412,chr9,79600000,79800000,0.0135,,Low_SAF
19416,chr9,79800000,80000000,0.0115,,Low_SAF
19417,chr9,79800000,80000000,0.0115,,Low_SAF
19418,chr9,79800000,80000000,0.0115,,Low_SAF
19425,chr9,80000000,80200000,0.008,,Low_SAF
19426,chr9,80000000,80200000,0.008,,Low_SAF
19427,chr9,80000000,80200000,0.008,,Low_SAF
19431,chr9,80200000,80400000,0.009,,Low_SAF
19432,chr9,80200000,80400000,0.009,,Low_SAF
19433,chr9,80200000,80400000,0.009,,Low_SAF
19437,chr9,80400000,80600000,0.008,,Low_SAF
19438,chr9,80400000,80600000,0.008,,Low_SAF
19439,chr9,80400000,80600000,0.008,,Low_SAF
19443,chr9,80600000,80800000,0.0065,,Low_SAF
19444,chr9,80600000,80800000,0.0065,,Low_SAF
19445,chr9,80600000,80800000,0.0065,,Low_SAF
19449,chr9,80800000,81000000,0.0105,,Low_SAF
19450,chr9,80800000,81000000,0.0105,,Low_SAF
19451,chr9,80800000,81000000,0.0105,,Low_SAF
19455,chr9,81000000,81200000,0.006,,Low_SAF
19456,chr9,81000000,81200000,0.006,,Low_SAF
19457,chr9,81000000,81200000,0.006,,Low_SAF
19461,chr9,81200000,81400000,0.008,,Low_SAF
19462,chr9,81200000,81400000,0.008,,Low_SAF
19463,chr9,81200000,81400000,0.008,,Low_SAF
19467,chr9,81400000,81600000,0.0095,,Low_SAF
19468,chr9,81400000,81600000,0.0095,,Low_SAF
19469,chr9,81400000,81600000,0.0095,,Low_SAF
19473,chr9,82000000,82200000,0.012,,Low_SAF
19474,chr9,82000000,82200000,0.012,,Low_SAF
19475,chr9,82000000,82200000,0.012,,Low_SAF
19479,chr9,82200000,82400000,0.007,,Low_SAF
19480,chr9,82200000,82400000,0.007,,Low_SAF
19481,chr9,82200000,82400000,0.007,,Low_SAF
19485,chr9,82400000,82600000,0.01,,Low_SAF
19486,chr9,82400000,82600000,0.01,,Low_SAF
19487,chr9,82400000,82600000,0.01,,Low_SAF
19494,chr9,82600000,82800000,0.0125,,Low_SAF
19495,chr9,82600000,82800000,0.0125,,Low_SAF
19496,chr9,82600000,82800000,0.0125,,Low_SAF
19500,chr9,82800000,83000000,0.0105,,Low_SAF
19501,chr9,82800000,83000000,0.0105,,Low_SAF
19502,chr9,82800000,83000000,0.0105,,Low_SAF
19506,chr9,84000000,84200000,0.0365,,Medium_SAF
19507,chr9,84000000,84200000,0.0365,,Medium_SAF
19508,chr9,84000000,84200000,0.0365,,Medium_SAF
19512,chr9,84400000,84600000,0.033,,Medium_SAF
19513,chr9,84400000,84600000,0.033,,Medium_SAF
19514,chr9,84400000,84600000,0.033,,Medium_SAF
19518,chr9,84800000,85000000,0.031,,Medium_SAF
19519,chr9,84800000,85000000,0.031,,Medium_SAF
19520,chr9,84800000,85000000,0.031,,Medium_SAF
19524,chr9,85000000,85200000,0.0295,,Medium_SAF
19525,chr9,85000000,85200000,0.0295,,Medium_SAF
19526,chr9,85000000,85200000,0.0295,,Medium_SAF
19530,chr9,85200000,85400000,0.038,,Medium_SAF
19531,chr9,85200000,85400000,0.038,,Medium_SAF
19532,chr9,85200000,85400000,0.038,,Medium_SAF
19536,chr9,85400000,85600000,0.0525,,Medium_SAF
19537,chr9,85400000,85600000,0.0525,,Medium_SAF
19538,chr9,85400000,85600000,0.0525,,Medium_SAF
19542,chr9,86600000,86800000,0.1045,,Medium_SAF
19543,chr9,86600000,86800000,0.1045,,Medium_SAF
19544,chr9,86600000,86800000,0.1045,,Medium_SAF
19548,chr9,87200000,87400000,0.151,,Medium_SAF
19549,chr9,87200000,87400000,0.151,,Medium_SAF
19550,chr9,87200000,87400000,0.151,,Medium_SAF
19554,chr9,88600000,88800000,0.1575,,Medium_SAF
19555,chr9,88600000,88800000,0.1575,,Medium_SAF
19556,chr9,88600000,88800000,0.1575,,Medium_SAF
19560,chr9,89800000,90000000,0.1245,,Medium_SAF
19561,chr9,89800000,90000000,0.1245,,Medium_SAF
19562,chr9,89800000,90000000,0.1245,,Medium_SAF
19566,chr9,90000000,90200000,0.1075,,Medium_SAF
19567,chr9,90000000,90200000,0.1075,,Medium_SAF
19568,chr9,90000000,90200000,0.1075,,Medium_SAF
19572,chr9,90200000,90400000,0.1075,,Medium_SAF
19573,chr9,90200000,90400000,0.1075,,Medium_SAF
19574,chr9,90200000,90400000,0.1075,,Medium_SAF
19578,chr9,91600000,91800000,0.1585,,Medium_SAF
19579,chr9,91600000,91800000,0.1585,,Medium_SAF
19580,chr9,91600000,91800000,0.1585,,Medium_SAF
19584,chr9,93600000,93800000,0.274,,Medium_SAF
19585,chr9,93600000,93800000,0.274,,Medium_SAF
19586,chr9,93600000,93800000,0.274,,Medium_SAF
19590,chr9,94800000,95000000,0.235,,Medium_SAF
19591,chr9,94800000,95000000,0.235,,Medium_SAF
19592,chr9,94800000,95000000,0.235,,Medium_SAF
19596,chr9,95200000,95400000,0.2425,,Medium_SAF
19597,chr9,95200000,95400000,0.2425,,Medium_SAF
19598,chr9,95200000,95400000,0.2425,,Medium_SAF
19602,chr9,95600000,95800000,0.2035,,Medium_SAF
19603,chr9,95600000,95800000,0.2035,,Medium_SAF
19604,chr9,95600000,95800000,0.2035,,Medium_SAF
19608,chr9,98400000,98600000,0.177,,Medium_SAF
19609,chr9,98400000,98600000,0.177,,Medium_SAF
19610,chr9,98400000,98600000,0.177,,Medium_SAF
19614,chr9,99400000,99600000,0.073,,Medium_SAF
19615,chr9,99400000,99600000,0.073,,Medium_SAF
19616,chr9,99400000,99600000,0.073,,Medium_SAF
19620,chr9,99600000,99800000,0.061,,Medium_SAF
19621,chr9,99600000,99800000,0.061,,Medium_SAF
19622,chr9,99600000,99800000,0.061,,Medium_SAF
19626,chr9,100800000,101000000,0.0075,,Low_SAF
19627,chr9,100800000,101000000,0.0075,,Low_SAF
19628,chr9,100800000,101000000,0.0075,,Low_SAF
19632,chr9,101800000,102000000,0.0055,,Low_SAF
19633,chr9,101800000,102000000,0.0055,,Low_SAF
